"Country","Year","CountryCode","Region","IncomeGroup","Injuries","Communicable","NonCommunicable","Co2emissions","Treeloss","ExpansionSum","Meatsum","Forest_Tonsum","LifeExpectancy","Undernourishment"
"Luxembourg",2003,"LUX","Europe & Central Asia","High income",12618.87,5459.05,108267.98,49845.7225909576,104.271652190273,412008,24556.78,75000,77.7268292682927,2.49894161393418
"Luxembourg",2004,"LUX","Europe & Central Asia","High income",12342.13,5365.51,109201.12,154377.931773655,313.345845143049,498784,23368.42,61000,79.1219512195122,2.5093929281523
"Luxembourg",2005,"LUX","Europe & Central Asia","High income",12210.33,5297.73,109724.54,34423.5667902677,68.9014815225022,473878,21972.45,61000,79.4317073170732,2.49340843298601
"Luxembourg",2006,"LUX","Europe & Central Asia","High income",12216.25,5255.65,110523.42,188115.264240767,368.292744660564,401252,20165.49,104000,79.2878048780488,2.50130299890575
"Luxembourg",2007,"LUX","Europe & Central Asia","High income",12034.17,5245.11,110469.62,265873.685994919,503.784921052695,449904,20024.34,156000,79.3829268292683,2.49229279526952
"Luxembourg",2008,"LUX","Europe & Central Asia","High income",11932.9,5236.57,110668.29,529796.759071009,987.326361495356,486869,19929.56,187000,80.5390243902439,2.50315086909483
"Luxembourg",2009,"LUX","Europe & Central Asia","High income",11978.8,5290.8,111962.85,118319.613533973,217.351347436903,457507,19953.56,100669,80.6365853658537,2.49346618223267
"Luxembourg",2010,"LUX","Europe & Central Asia","High income",12069.53,5357.33,113192.32,496269.66064728,881.78546503235,460256,19884.18,83220,80.6317073170732,2.50580986176624
"Luxembourg",2011,"LUX","Europe & Central Asia","High income",12270.12,5396.7,114455.55,257350.612962048,449.759985429622,442996,19530.2,88639,80.9878048780488,2.48950748895433
"Luxembourg",2012,"LUX","Europe & Central Asia","High income",12450.03,5433.91,116055.94,257346.636679137,445.936210990794,482898,19898.65,97639,81.3926829268293,2.49189366187899
"Luxembourg",2013,"LUX","Europe & Central Asia","High income",12609.43,5532.96,117763.39,200079.455690052,350.336823854503,464009,19835.5,135000,81.8,2.49273445698995
"Luxembourg",2014,"LUX","Europe & Central Asia","High income",12946.22,5585.82,119189.55,257633.94597183,432.052037525197,451408,21486.25,150000,82.2292682926829,2.495921449376
"Luxembourg",2015,"LUX","Europe & Central Asia","High income",13319.92,5695.83,120553.41,197083.964898963,330.015658356243,356202,22439.05,145000,82.2926829268293,2.48854236759481
"Luxembourg",2016,"LUX","Europe & Central Asia","High income",13536.24,5767.23,121566.48,312976.689506137,526.125535804434,422185,24253.85,122000,82.6853658536585,2.4896508612148
"Madagascar",2001,"MDG","Sub-Saharan Africa","Low income",470651.04,7463686.06,2701577.95,42785699.1448845,91391.0145729848,256305,120612.72,613046,59.129,33.7072037728587
"Madagascar",2002,"MDG","Sub-Saharan Africa","Low income",484931.83,7477200.06,2776440.76,45062414.3682761,103515.995710206,245325,120607.9,818057,59.717,35.2371326044448
"Madagascar",2003,"MDG","Sub-Saharan Africa","Low income",489933.95,7407485.9,2840668.24,42327609.1309523,110091.993578707,229369,122581.45,857050,60.256,36.6576045408936
"Madagascar",2004,"MDG","Sub-Saharan Africa","Low income",507803.58,7367280.55,2890146.3,41695927.1318358,93657.4421988253,240766,124221.1,895512,60.752,34.9681657432596
"Madagascar",2005,"MDG","Sub-Saharan Africa","Low income",501460.34,7259330.43,2955506.1,45504412.0898772,109686.710652743,284076,140093.3,933973,61.212,33.4257731659679
"Madagascar",2006,"MDG","Sub-Saharan Africa","Low income",495679.31,7230205.02,2996523.06,32933103.7588212,99524.3143609678,286054,140889.48,973344,61.65,31.0594500552747
"Madagascar",2007,"MDG","Sub-Saharan Africa","Low income",507386.21,7184699.43,3051358.23,92091064.3678564,208613.996102447,289497,144089.45,1012678,62.079,30.4540204359966
"Madagascar",2008,"MDG","Sub-Saharan Africa","Low income",524290.78,7115964.64,3151125.83,58738728.2671839,141074.64086566,290726,145728.55,1052078,62.509,30.418442740345
"Madagascar",2009,"MDG","Sub-Saharan Africa","Low income",539464.12,7098257.26,3234177.99,67984868.9796081,153914.569847698,293675,148534.48,1091458,62.944,29.7313140400268
"Madagascar",2010,"MDG","Sub-Saharan Africa","Low income",535392.1,7090977.06,3291985.37,52522458.0007952,125608.958805924,293029,149522.8,1218548,63.388,28.3353158403007
"Madagascar",2011,"MDG","Sub-Saharan Africa","Low income",539357.48,7002948.1,3370290.96,82707057.4097871,169925.926026865,296031,151095.02,1218548,63.836,27.3264521792402
"Madagascar",2012,"MDG","Sub-Saharan Africa","Low income",554903.03,6906885.91,3444239.82,63719705.1626647,138862.877394671,301107,152087.53,1210384,64.28,29.3272888181734
"Madagascar",2013,"MDG","Sub-Saharan Africa","Low income",557501,6833119.98,3509795.74,156740866.075603,319483.303660317,305518,150735.38,1759766,64.713,32.8839478241042
"Madagascar",2014,"MDG","Sub-Saharan Africa","Low income",583329.37,6703446.7,3594928.09,207188205.592508,450211.486924245,307456,153223.98,1697626,65.133,37.628431720644
"Madagascar",2015,"MDG","Sub-Saharan Africa","Low income",577487.78,6588260.75,3673974.47,157175308.612156,324167.136663347,313249,160238.27,1729158,65.539,40.150159263873
"Madagascar",2016,"MDG","Sub-Saharan Africa","Low income",576993.67,6469074.71,3759391.31,207506896.597197,413095.517962639,317303,166473.08,1628124,65.931,41.5634188301579
"Malawi",2001,"MWI","Sub-Saharan Africa","Low income",405908.25,10740293.29,1955136.44,1335845.36954725,4596.52184675078,416714,65499,400158,45.204,23.5281071200657
"Malawi",2002,"MWI","Sub-Saharan Africa","Low income",399346.32,10559984.77,1969022.55,2099581.46774508,6414.81371144977,391078,54156,408751,45.517,23.695996320247
"Malawi",2003,"MWI","Sub-Saharan Africa","Low income",398181.05,10242590.66,1989778.64,3688376.82841015,11654.8047734535,429563,57277,417528,46.052,24.5549118169863
"Malawi",2004,"MWI","Sub-Saharan Africa","Low income",392911.38,9987238.65,1993660.22,3071497.34266909,10378.1262002354,425088,62450,426494,46.823,24.0006586523049
"Malawi",2005,"MWI","Sub-Saharan Africa","Low income",387049.3,9646018.59,1988341.65,5105206.46934415,18433.9695239035,363918,60219,435652,47.844,22.5610191785436
"Malawi",2006,"MWI","Sub-Saharan Africa","Low income",381804.76,9198568.76,1998108.87,3100495.74700678,8996.58847898618,460467,67500,445984,49.118,20.8684950541048
"Malawi",2007,"MWI","Sub-Saharan Africa","Low income",377955.8,8678765.6,1999379.94,4199210.03735438,12797.6293506668,520491,83340,456600,50.595,19.3889931264297
"Malawi",2008,"MWI","Sub-Saharan Africa","Low income",371367.59,8125653,2005475.11,5541491.67166633,17273.0745088001,500010,102322,467400,52.206,19.0316864027494
"Malawi",2009,"MWI","Sub-Saharan Africa","Low income",382374.15,7577334.05,2055236.52,2202242.94487814,7059.85314852069,537661,115683,478475,53.888,17.1064313242277
"Malawi",2010,"MWI","Sub-Saharan Africa","Low income",392139.91,7074948.69,2114559.41,2250811.65827591,7029.37227585378,532255,112344,489823,55.564,15.4736387068292
"Malawi",2011,"MWI","Sub-Saharan Africa","Low income",408466.55,6554340.48,2183126.5,5322847.65865903,15053.7606735511,548611,162922,501826,57.161,13.6986987622491
"Malawi",2012,"MWI","Sub-Saharan Africa","Low income",410318.43,6071111,2217410.86,6952606.68513168,16628.0245303215,570149,207475.05,514123,58.629,13.9968993413251
"Malawi",2013,"MWI","Sub-Saharan Africa","Low income",405779.44,5709964.03,2242633.92,6229900.16493116,17647.1684145593,578799,238939,526721,59.931,14.7718379802743
"Malawi",2014,"MWI","Sub-Saharan Africa","Low income",405444.72,5453776.36,2275648.62,10596023.4648819,26988.2096883204,589534,265334,539628,61.042,15.3691558290539
"Malawi",2015,"MWI","Sub-Saharan Africa","Low income",425979.48,5286826.68,2318005.94,6207719.77393632,16401.5159428486,566036,309727,552852,61.953,15.9450988980118
"Malawi",2016,"MWI","Sub-Saharan Africa","Low income",408325.5,5189008.69,2355866.72,7645408.01844487,20924.4431963162,554530,325654,566223,62.681,16.1251285216057
"Malaysia",2001,"MYS","East Asia & Pacific","Upper middle income",675010.81,1040202.68,3668019.93,133595558.000739,335435.143013485,332599,956136,2807221,72.782,2.49708636931923
"Malaysia",2002,"MYS","East Asia & Pacific","Upper middle income",677718.89,1025626.41,3753333.79,144460439.818059,314307.756800769,344034,1030578,2807537,72.976,2.80618410279798
"Malaysia",2003,"MYS","East Asia & Pacific","Upper middle income",708228.6,1020104.86,3881643.76,108223831.157943,184641.862583956,376503,1063095,2984857,73.17,2.89639116503719
"Malaysia",2004,"MYS","East Asia & Pacific","Upper middle income",715929.7,1006519.56,3951207.11,200443976.7563,353089.357503956,386283,1155888,2911180,73.364,3.09318768758247
"Malaysia",2005,"MYS","East Asia & Pacific","Upper middle income",712032.24,994880.16,4024568.88,225438703.520502,376472.955652294,413484,1203419,2927508,73.555,3.20138843543203
"Malaysia",2006,"MYS","East Asia & Pacific","Upper middle income",708623.95,986527.82,4101274.76,207585967.451177,334479.634953008,442108,1277772,3385700,73.744,3.40740730844606
"Malaysia",2007,"MYS","East Asia & Pacific","Upper middle income",707622.01,1011554.73,4181286.32,268592523.556173,405723.181828549,408147,1311681,3353700,73.931,3.60049443249282
"Malaysia",2008,"MYS","East Asia & Pacific","Upper middle income",724245.34,1054934,4323951.52,246274871.693576,368431.643073091,379304,1365700.4,3413700,74.118,3.58661130764153
"Malaysia",2009,"MYS","East Asia & Pacific","Upper middle income",745935.5,1106633.62,4460380.85,443703125.838947,623445.759407576,413808,1416253.9,4398609,74.305,3.6956270541639
"Malaysia",2010,"MYS","East Asia & Pacific","Upper middle income",737898.7,1103581.67,4509795.64,265143219.79353,431017.961455762,332544,1546663.5,4478813,74.493,3.38982796475638
"Malaysia",2011,"MYS","East Asia & Pacific","Upper middle income",741774.17,1140127.71,4600436.42,303141561.766564,463587.270383788,345955,1574450.5,5070903,74.683,3.29137463393129
"Malaysia",2012,"MYS","East Asia & Pacific","Upper middle income",743903.68,1181791.14,4694473.58,413110201.107522,629879.150207809,618417,1649124.8,5796993,74.877,3.31610658355065
"Malaysia",2013,"MYS","East Asia & Pacific","Upper middle income",726646.06,1166296.26,4728365.81,193481527.273149,335264.359930601,449899,1732076.4,5455084,75.072,3.48466023533852
"Malaysia",2014,"MYS","East Asia & Pacific","Upper middle income",758203.92,1224238.38,4918744.73,380987914.108988,651256.689419071,431876,1847965.5,5219175,75.268,3.61633647904857
"Malaysia",2015,"MYS","East Asia & Pacific","Upper middle income",766883.23,1255870.78,5069652,262115047.250958,458258.308139932,417738,1911075,4966266,75.461,3.80614346981709
"Malaysia",2016,"MYS","East Asia & Pacific","Upper middle income",784585.39,1234672.25,5215452.63,320575593.464942,571590.91140756,442344,2003544.8,5200000,75.649,3.49426723755923
"Maldives",2001,"MDV","South Asia","Upper middle income",6566.36,22520.53,41713.97,364.701636514697,5.05080027260298,92660,874.21,635,70.964,NA
"Maldives",2002,"MDV","South Asia","Upper middle income",6136.81,21553.38,41025.46,129.642722280637,4.58815494648383,92726,850,649,71.708,NA
"Maldives",2003,"MDV","South Asia","Upper middle income",5813.38,20418.56,40950.64,33.0922879559742,2.14270827407498,84090,813.07,664,72.399,NA
"Maldives",2004,"MDV","South Asia","Upper middle income",13639.83,19263.78,41059.02,212.465686037198,2.3720104733945,79365,778.23,678,73.034,NA
"Maldives",2005,"MDV","South Asia","Upper middle income",5628.4,18672.08,41460.72,214.543983591775,3.9039451995853,75624,700,693,73.612,NA
"Maldives",2006,"MDV","South Asia","Upper middle income",5870.3,17437.07,42569.83,166.818359430895,4.06006117860074,74222,757.25,707,74.138,NA
"Maldives",2007,"MDV","South Asia","Upper middle income",5900.62,16945.63,43414.46,216.202570251811,6.19346760023499,75687,771.88,722,74.621,NA
"Maldives",2008,"MDV","South Asia","Upper middle income",5969.9,16751.01,44464.08,96.3982389010053,6.80638778225667,78548,788.14,737,75.073,NA
"Maldives",2009,"MDV","South Asia","Upper middle income",6095.87,16703.49,45798.52,220.281118744595,5.20190263576762,80339,833.1,753,75.499,NA
"Maldives",2010,"MDV","South Asia","Upper middle income",6251.15,16736.63,47260.12,112.107405055049,3.13572614566271,85295,837.55,769,75.905,NA
"Maldives",2011,"MDV","South Asia","Upper middle income",6414.63,17015.26,48757.89,463.760402296771,11.0226015819342,88847,840,784,76.293,NA
"Maldives",2012,"MDV","South Asia","Upper middle income",6550.13,16882.16,50430.12,107.629067330208,2.68065502977536,89387,840,800,76.664,NA
"Maldives",2013,"MDV","South Asia","Upper middle income",6737.3,16909.29,52305.67,106.792961307579,3.97583069801432,85998,840,816,77.018,NA
"Maldives",2014,"MDV","South Asia","Upper middle income",6948.09,16961.68,54321.71,33.0727470937621,3.13358241356011,74608,845.36,833,77.36,NA
"Mali",2001,"MLI","Sub-Saharan Africa","Low income",636033.28,10054240.09,2017488.66,864287.649866545,4940.90363281992,580976,106900.47,99523,48.758,16.2793279896552
"Mali",2002,"MLI","Sub-Saharan Africa","Low income",677194.71,9999023.71,2110240.42,1188209.62158812,7035.86875762361,665098,114288.07,102836,49.54,15.2756058385602
"Mali",2003,"MLI","Sub-Saharan Africa","Low income",651226.14,10023158.9,2157201.46,316472.772774522,1848.79531592956,650533,112949.02,106259,50.373,15.1167373441976
"Mali",2004,"MLI","Sub-Saharan Africa","Low income",555299.08,10072810.42,2202618.27,3562958.19435039,19927.0045702449,809048,112038.77,109796,51.224,14.3908072896818
"Mali",2005,"MLI","Sub-Saharan Africa","Low income",559210.25,10106599.71,2255837.98,2204297.45096757,12000.3784366118,752740,109713.75,113451,52.057,13.2987845974013
"Mali",2006,"MLI","Sub-Saharan Africa","Low income",584696.32,10150284.91,2316706.22,4010681.54970539,21360.8109130989,947045,106601.37,117145,52.839,11.8525987364326
"Mali",2007,"MLI","Sub-Saharan Africa","Low income",578778.65,10190666.42,2378772.62,2910039.77655739,14577.0999003111,933220,105309.01,121000,53.553,10.4223675008181
"Mali",2008,"MLI","Sub-Saharan Africa","Low income",608940.37,10183254.81,2476700.94,3142359.62744475,15356.8878972259,908486,104041.46,124900,54.193,9.41469791593088
"Mali",2009,"MLI","Sub-Saharan Africa","Low income",631624.62,10192848.16,2562387.48,3277038.39969311,15788.8041626742,928847,107276.87,128966,54.756,7.39314639770014
"Mali",2010,"MLI","Sub-Saharan Africa","Low income",631314.28,10248188.83,2618578.83,1176251.34780779,5509.91032940458,887602,117112.05,133166,55.251,5.82686621442745
"Mali",2011,"MLI","Sub-Saharan Africa","Low income",631356.62,10277501.22,2666047.9,5729519.58187672,26373.1346176598,859367,119952,154000,55.701,4.18167617343217
"Mali",2012,"MLI","Sub-Saharan Africa","Low income",670394.26,10357571.28,2733586.8,4070063.1097837,18216.603788035,862794,120651.31,154000,56.135,3.89660408768622
"Mali",2013,"MLI","Sub-Saharan Africa","Low income",730859.94,10595151,2800653.79,5739735.72388035,25134.8261866893,844018,119243,186000,56.578,3.69698786280205
"Mali",2014,"MLI","Sub-Saharan Africa","Low income",691349.01,10693305.91,2886516.86,4535834.82693029,19530.2232277479,781775,115929.99,261000,57.036,3.61705492359951
"Mali",2015,"MLI","Sub-Saharan Africa","Low income",734243.79,10713095.47,3002249.94,3684889.62089089,15517.0245104597,779786,129997.48,352000,57.509,3.39142353321997
"Mali",2016,"MLI","Sub-Saharan Africa","Low income",785125.44,10541209.83,3201311.76,3219564.10389709,13387.1101561941,931932,149798.31,360000,57.987,3.1151917352714
"Malta",2001,"MLT","Middle East & North Africa","High income",8172.44,5656.81,91973.09,300.008115859458,1.25191253759983,182114,18071,0,78.8439024390244,2.48873270710279
"Malta",2002,"MLT","Middle East & North Africa","High income",8284.58,5675.98,93219.37,495.200423552104,2.19062785795573,289028,19187,0,78.7390243902439,2.50808351209427
"Malta",2004,"MLT","Middle East & North Africa","High income",8514.08,5623.28,94620.48,705.171378118515,2.87960437463542,248471,16394,0,79.2536585365854,2.48853344430717
"Malta",2005,"MLT","Middle East & North Africa","High income",8549.32,5438.3,94981.89,114.955176122578,0.562769285167101,279684,15147,0,79.3,2.48810465496709
"Malta",2006,"MLT","Middle East & North Africa","High income",8721.39,5377.56,95462.86,175.167312593912,0.68856324827474,265385,13915,0,79.4390243902439,2.4924153824189
"Malta",2007,"MLT","Middle East & North Africa","High income",8816.52,5432.75,96466.41,219.722998832247,0.81383764453125,244943,14335,1000,79.7926829268293,2.50027230277194
"Malta",2008,"MLT","Middle East & North Africa","High income",8822.52,5517.13,97471.07,207.863718224792,0.939207352265625,319762,15319,5000,79.6365853658537,2.49617484738455
